,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
786,Markel Brown,5.9,2.0,1.5,0.6,0.2,0.9,0.394,0.314,24.0,SG,6.0,3.0,-3.0,-0.3,0.031,"1,132,379"
787,Roy Hibbert,5.9,4.9,1.2,0.4,1.4,0.9,0.443,0.0,29.0,C,81.0,9.0,-3.2,-0.6,0.056,"20,788,801"
788,Raul Neto,5.9,1.5,2.1,0.8,0.0,1.3,0.431,0.395,23.0,PG,53.0,2.0,-2.0,0.0,0.058,"1,125,600"
789,Jason Terry,5.9,1.1,1.4,0.7,0.1,0.7,0.402,0.356,38.0,SG,7.0,18.0,-1.6,0.1,0.057,"2,008,910"
790,Rondae Hollis-Jefferson,5.8,5.3,1.5,1.3,0.6,0.9,0.457,0.286,21.0,SF,17.0,2.0,0.8,0.4,0.094,"1,789,543"
791,Dwight Powell,5.8,4.0,0.6,0.5,0.3,0.6,0.493,0.125,24.0,PF,2.0,3.0,0.1,0.5,0.151,"1,132,379"
792,Iman Shumpert,5.8,3.8,1.7,1.0,0.4,1.1,0.374,0.295,25.0,SG,5.0,6.0,-1.5,0.1,0.063,"12,044,945"
793,Amar'e Stoudemire,5.8,4.3,0.5,0.3,0.8,0.9,0.566,,33.0,C,36.0,15.0,-0.6,0.3,0.15,"2,008,910"
794,Ty Lawson,5.7,1.8,3.6,0.8,0.1,1.4,0.393,0.333,28.0,PG,13.0,8.0,-3.6,-0.6,0.032,"16,320,523"
795,Ty Lawson,5.7,1.8,3.6,0.8,0.1,1.4,0.393,0.333,28.0,PG,13.0,8.0,-3.6,-0.6,0.032,"355,176"
796,Jarell Martin,5.7,3.2,0.6,0.3,0.3,0.7,0.466,0.0,21.0,PF,0.0,2.0,-3.7,-0.2,0.1,"1,649,325"
797,Xavier Munford,5.7,2.2,1.6,0.9,0.2,1.1,0.416,0.391,23.0,SG,0.0,2.0,-2.5,0.0,0.017,"165,554"
798,Greivis Vásquez,5.7,2.0,4.0,0.4,0.0,1.7,0.326,0.247,29.0,PG,0.0,7.0,-6.2,-0.5,-0.033,"8,844,000"
799,Troy Daniels,5.6,1.3,0.5,0.3,0.1,0.6,0.476,0.484,24.0,SG,0.0,4.0,0.7,0.3,0.109,"1,269,349"
800,Bryce Dejean-Jones,5.6,3.4,1.1,0.7,0.1,0.8,0.406,0.375,23.0,SG,11.0,2.0,-2.5,0.0,0.033,"82,778"
801,Jerian Grant,5.6,1.9,2.3,0.7,0.1,1.1,0.394,0.22,23.0,PG,6.0,2.0,-3.1,-0.3,0.03,"2,106,962"
802,Richaun Holmes,5.6,2.6,0.6,0.4,0.8,0.6,0.514,0.182,22.0,PF,1.0,2.0,-1.5,0.1,0.103,"1,440,500"
803,Anthony Morrow,5.6,0.9,0.4,0.3,0.1,0.3,0.408,0.387,30.0,SG,6.0,9.0,-1.1,0.2,0.097,"4,480,960"
804,Norman Powell,5.6,2.3,1.0,0.6,0.2,0.7,0.424,0.404,22.0,SG,24.0,2.0,-0.3,0.3,0.105,"871,000"
805,Tiago Splitter,5.6,3.3,0.8,0.6,0.3,0.7,0.523,0.0,31.0,C,2.0,7.0,-1.7,0.0,0.144,"11,390,000"
806,Cole Aldrich,5.5,4.8,0.8,0.8,1.1,1.1,0.596,,27.0,C,5.0,7.0,2.4,0.9,0.209,"1,474,806"
807,Bismack Biyombo,5.5,8.0,0.4,0.2,1.6,0.9,0.542,0.0,23.0,C,22.0,6.0,-0.2,0.8,0.156,"3,770,760"
808,Boban Marjanović,5.5,3.6,0.4,0.2,0.4,0.5,0.603,,27.0,C,4.0,2.0,4.3,0.8,0.325,"1,608,000"
809,Larry Nance Jr.,5.5,5.0,0.7,0.9,0.4,0.7,0.527,0.1,23.0,PF,22.0,2.0,-1.5,0.2,0.083,"1,548,504"
810,Lavoy Allen,5.4,5.4,1.0,0.3,0.5,0.9,0.516,,26.0,PF,28.0,6.0,-1.6,0.2,0.11,"4,757,000"
811,Andrew Bogut,5.4,7.0,2.3,0.5,1.6,1.2,0.627,1.0,31.0,C,66.0,12.0,2.4,1.6,0.18,"16,080,000"
812,Ronnie Price,5.3,1.6,2.4,1.2,0.2,1.1,0.384,0.347,32.0,PG,18.0,12.0,-1.8,0.1,0.056,"2,008,910"
813,Tony Snell,5.3,3.1,1.0,0.3,0.3,0.8,0.372,0.361,24.0,SF,33.0,4.0,-4.0,-0.6,0.016,"2,058,079"
814,Anthony Tolliver,5.3,3.2,0.7,0.4,0.2,0.4,0.386,0.36,30.0,PF,5.0,9.0,0.4,0.8,0.1,"4,020,000"
815,Quincy Acy,5.2,3.2,0.5,0.5,0.4,0.5,0.556,0.388,25.0,PF,29.0,5.0,-0.1,0.4,0.137,"1,315,006"
816,Tim Frazier,5.1,2.2,3.2,0.6,0.0,1.3,0.419,0.333,25.0,PG,2.0,3.0,-2.0,0.0,0.062,"1,132,379"
817,Tim Frazier,5.1,2.2,3.2,0.6,0.0,1.3,0.419,0.333,25.0,PG,2.0,3.0,-2.0,0.0,0.062,"193,170"
818,JaKarr Sampson,5.1,2.6,0.6,0.3,0.5,1.0,0.442,0.222,22.0,SF,40.0,3.0,-5.4,-1.0,0.006,"1,132,379"
819,JaKarr Sampson,5.1,2.6,0.6,0.3,0.5,1.0,0.442,0.222,22.0,SF,40.0,3.0,-5.4,-1.0,0.006,"346,373"
820,Nemanja Bjelica,5.1,3.5,1.4,0.4,0.4,0.8,0.468,0.384,27.0,PF,0.0,2.0,-0.7,0.3,0.087,"5,293,000"
821,JaVale McGee,5.1,3.9,0.1,0.1,0.8,0.6,0.575,0.0,28.0,C,2.0,9.0,-0.3,0.1,0.146,"16,080,000"
822,JaVale McGee,5.1,3.9,0.1,0.1,0.8,0.6,0.575,0.0,28.0,C,2.0,9.0,-0.3,0.1,0.146,"1,703,091"
823,Miles Plumlee,5.1,3.8,0.3,0.3,0.8,0.7,0.601,,27.0,C,14.0,5.0,-1.5,0.1,0.124,"2,826,452"
824,Alan Anderson,5.0,2.1,1.1,0.3,0.1,0.2,0.356,0.324,33.0,SG,0.0,12.0,-2.3,0.0,0.078,"5,360,000"
825,James Johnson,5.0,2.2,1.2,0.5,0.6,0.9,0.475,0.303,28.0,PF,32.0,8.0,-1.0,0.2,0.068,"3,350,000"
826,Cameron Payne,5.0,1.5,1.9,0.6,0.1,0.8,0.41,0.324,21.0,PG,1.0,2.0,-0.7,0.2,0.093,"2,708,836"
827,Sasha Vujačić,4.9,2.4,1.4,0.6,0.1,0.7,0.383,0.364,31.0,SG,25.0,13.0,-1.2,0.2,0.06,"1,817,235"
828,Kyle O'Quinn,4.8,3.8,1.1,0.3,0.8,0.9,0.476,0.227,25.0,PF,1.0,5.0,0.4,0.5,0.103,"5,025,000"
829,Andre Roberson,4.8,3.6,0.7,0.8,0.6,0.5,0.496,0.311,24.0,SG,70.0,4.0,0.5,1.0,0.105,"1,622,472"
830,Beno Udrih,4.7,1.6,2.6,0.3,0.0,1.2,0.434,0.341,33.0,PG,5.0,13.0,-3.6,-0.3,0.029,"2,787,823"
831,Chris McCullough,4.7,2.8,0.4,1.2,0.5,0.6,0.404,0.382,20.0,PF,4.0,2.0,-2.4,0.0,0.043,"1,527,921"
832,Willie Reed,4.7,3.1,0.3,0.2,0.8,0.4,0.571,,25.0,C,2.0,2.0,-0.5,0.2,0.134,"703,624"
833,Justin Holiday,4.5,1.7,1.1,0.6,0.4,0.7,0.386,0.343,26.0,SG,5.0,5.0,-3.1,-0.2,0.04,"1,269,349"
834,Jordan McRae,4.5,0.9,1.1,0.1,0.0,0.7,0.436,0.455,24.0,PG,1.0,2.0,-1.8,0.0,0.087,"149,002"
835,Jordan McRae,4.5,0.9,1.1,0.1,0.0,0.7,0.436,0.455,24.0,PG,1.0,2.0,-1.8,0.0,0.087,"82,778"
836,Kyle Anderson,4.5,3.1,1.6,0.8,0.4,0.8,0.468,0.324,22.0,SF,11.0,3.0,1.4,1.1,0.133,"1,531,459"
837,Tyler Ennis,4.5,1.6,2.1,0.5,0.0,1.0,0.449,0.333,21.0,PG,7.0,3.0,-4.3,-0.4,0.03,"2,227,562"
838,Alonzo Gee,4.5,3.4,1.0,0.9,0.2,0.8,0.518,0.283,28.0,SF,38.0,8.0,-2.6,-0.2,0.056,"1,768,800"
839,Marcelo Huertas,4.5,1.7,3.4,0.5,0.1,1.5,0.422,0.262,32.0,PG,0.0,2.0,-5.0,-0.7,-0.006,"703,624"
840,Nikola Peković,4.5,1.8,0.9,0.1,0.0,0.8,0.38,,30.0,C,3.0,7.0,-7.9,-0.2,-0.022,"16,214,000"
841,Briante Weber,4.4,3.6,3.0,1.3,0.4,1.3,0.359,0.0,23.0,PG,4.0,2.0,-3.7,-0.1,0.004,"41,388"
842,Briante Weber,4.4,3.6,3.0,1.3,0.4,1.3,0.359,0.0,23.0,PG,4.0,2.0,-3.7,-0.1,0.004,"41,388"
843,Steve Blake,4.4,1.5,3.4,0.4,0.1,1.4,0.388,0.344,35.0,PG,2.0,14.0,-2.4,-0.1,0.053,"2,814,000"
844,Dewayne Dedmon,4.4,3.9,0.2,0.4,0.8,0.6,0.559,,26.0,C,20.0,4.0,-0.9,0.2,0.162,"1,269,349"
845,Jonas Jerebko,4.4,3.7,0.8,0.3,0.3,0.7,0.413,0.398,28.0,PF,0.0,8.0,-2.0,0.0,0.097,"6,700,000"
846,Joakim Noah,4.3,8.8,3.8,0.6,1.0,1.8,0.383,0.0,30.0,C,2.0,10.0,1.6,0.6,0.079,"17,956,000"
847,Thomas Robinson,4.3,5.1,0.6,0.5,0.5,1.0,0.447,0.0,24.0,PF,7.0,5.0,-3.8,-0.4,0.033,"1,315,006"
848,C.J. Watson,4.3,2.0,2.7,0.6,0.2,0.8,0.343,0.292,31.0,PG,2.0,10.0,-3.0,-0.2,0.047,"6,700,000"
849,Jeff Withey,4.3,3.4,0.4,0.4,1.0,0.5,0.537,0.0,25.0,C,10.0,4.0,1.0,0.5,0.171,"1,269,349"
850,Solomon Hill,4.2,2.8,1.0,0.6,0.2,0.6,0.447,0.324,24.0,SF,3.0,4.0,0.1,0.5,0.117,"1,820,899"
851,Joe Ingles,4.2,1.9,1.2,0.7,0.0,0.8,0.426,0.386,28.0,SF,2.0,3.0,0.2,0.7,0.089,"2,814,000"
852,Tyus Jones,4.2,1.3,2.9,0.8,0.1,0.9,0.359,0.302,19.0,PG,0.0,2.0,-2.4,-0.1,0.027,"1,717,987"
853,Ryan Kelly,4.2,3.4,0.6,0.4,0.3,0.5,0.369,0.135,24.0,PF,0.0,4.0,-3.5,-0.2,0.005,"2,310,495"
854,Brandon Rush,4.2,2.5,0.8,0.3,0.3,0.5,0.427,0.414,30.0,SG,25.0,9.0,-0.8,0.3,0.09,"1,703,091"
855,John Jenkins,4.1,1.3,0.8,0.2,0.0,0.6,0.444,0.314,24.0,SG,3.0,5.0,-2.9,-0.1,0.022,"1,315,007"
856,Chase Budinger,4.1,2.3,1.0,0.5,0.2,0.7,0.435,0.279,27.0,SF,2.0,8.0,-1.3,0.2,0.073,"6,700,000"
857,Chase Budinger,4.1,2.3,1.0,0.5,0.2,0.7,0.435,0.279,27.0,SF,2.0,8.0,-1.3,0.2,0.073,"345,829"
858,Elton Brand,4.1,3.7,1.1,0.5,0.5,0.6,0.431,0.0,36.0,C,1.0,18.0,-3.4,-0.1,0.036,"1,193,528"
859,Brian Roberts,4.0,0.8,1.1,0.2,0.0,0.5,0.448,0.357,30.0,PG,0.0,5.0,-1.6,0.0,0.105,"3,825,619"
860,Ömer Aşık,4.0,6.1,0.4,0.3,0.3,0.9,0.533,,29.0,C,64.0,7.0,-3.8,-0.5,0.07,"12,346,067"
861,Anthony Brown,4.0,2.4,0.7,0.5,0.2,0.5,0.31,0.286,23.0,SF,11.0,2.0,-5.5,-0.5,-0.024,"703,624"
862,Rakeem Christmas,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,24.0,PF,0.0,2.0,6.5,0.0,0.343,"1,349,414"
863,Darrun Hilliard,4.0,1.2,0.7,0.2,0.0,0.5,0.397,0.38,22.0,SG,2.0,2.0,-2.5,0.0,0.066,"804,000"
864,Chris Andersen,3.9,3.6,0.4,0.6,0.5,0.3,0.528,0.286,37.0,C,15.0,16.0,0.7,0.3,0.149,"6,700,000"
865,Kevin Séraphin,3.9,2.6,1.0,0.2,0.8,0.9,0.41,0.0,26.0,C,0.0,7.0,-3.8,-0.2,-0.015,"3,770,760"
866,Justin Anderson,3.8,2.4,0.5,0.3,0.5,0.4,0.406,0.265,22.0,SF,9.0,2.0,0.3,0.4,0.083,"1,941,660"
867,Delon Wright,3.8,1.4,1.1,0.3,0.1,0.6,0.45,0.385,23.0,PG,1.0,2.0,0.9,0.2,0.124,"2,022,542"
868,Joe Young,3.8,1.2,1.6,0.4,0.0,0.8,0.367,0.217,23.0,PG,0.0,2.0,-4.7,-0.3,-0.009,"1,349,414"
869,Orlando Johnson,3.7,2.1,0.3,0.4,0.4,0.6,0.265,0.2,26.0,SG,1.0,5.0,-8.3,-0.2,-0.087,"74,667"
870,Orlando Johnson,3.7,2.1,0.3,0.4,0.4,0.6,0.265,0.2,26.0,SG,1.0,5.0,-8.3,-0.2,-0.087,"74,667"
871,Andre Miller,3.7,1.3,2.2,0.4,0.0,0.9,0.557,0.25,39.0,PG,4.0,18.0,-1.9,0.0,0.1,"1,465,323"
872,Andre Miller,3.7,1.3,2.2,0.4,0.0,0.9,0.557,0.25,39.0,PG,4.0,18.0,-1.9,0.0,0.1,"531,770"
873,Caron Butler,3.7,1.3,0.6,0.5,0.1,0.2,0.424,0.167,35.0,SF,1.0,15.0,-1.8,0.0,0.071,"2,008,910"
874,James Jones,3.7,1.0,0.3,0.2,0.2,0.3,0.408,0.394,35.0,SF,0.0,14.0,-0.3,0.2,0.12,"2,008,910"
875,Kendall Marshall,3.7,0.9,2.4,0.5,0.1,1.4,0.364,0.327,24.0,PG,6.0,5.0,-7.3,-0.5,-0.064,"2,873,994"
876,Salah Mejri,3.7,3.6,0.3,0.2,1.1,0.7,0.628,0.0,29.0,C,6.0,2.0,0.2,0.2,0.156,"703,624"
877,Shabazz Napier,3.7,1.0,1.8,0.4,0.0,0.8,0.338,0.327,24.0,PG,0.0,3.0,-3.0,-0.2,0.004,"1,734,549"
878,Kelly Oubre Jr.,3.7,2.1,0.2,0.3,0.1,0.5,0.427,0.316,20.0,SF,9.0,2.0,-5.1,-0.5,0.031,"2,573,121"
879,Ian Clark,3.6,1.0,1.0,0.3,0.2,0.7,0.441,0.357,24.0,SG,1.0,4.0,-1.9,0.0,0.075,"1,269,349"
880,Montrezl Harrell,3.6,1.7,0.4,0.3,0.3,0.4,0.644,0.0,22.0,PF,1.0,2.0,-0.6,0.1,0.118,"1,340,000"
881,Josh McRoberts,3.6,2.5,1.9,0.4,0.2,0.7,0.372,0.245,28.0,PF,1.0,10.0,-1.6,0.1,0.064,"7,428,591"
882,Axel Toupane,3.6,1.5,0.7,0.3,0.3,0.3,0.357,0.325,23.0,SF,0.0,2.0,-4.7,-0.2,0.049,"82,778"
883,Noah Vonleh,3.6,3.9,0.4,0.3,0.3,0.6,0.421,0.239,20.0,PF,56.0,3.0,-4.2,-0.6,0.047,"3,534,544"
884,Christian Wood,3.6,2.2,0.2,0.3,0.4,0.1,0.415,0.364,20.0,PF,0.0,2.0,-0.2,0.1,0.097,"455,281"
885,Jordan Adams,3.5,1.0,1.5,1.5,0.0,1.0,0.333,0.0,21.0,SG,0.0,3.0,6.9,0.0,0.015,"1,882,164"
886,James Anderson,3.5,1.7,0.8,0.4,0.3,0.8,0.376,0.267,26.0,SG,15.0,7.0,-4.5,-0.5,-0.017,"1,360,664"
887,Robert Sacre,3.5,2.9,0.6,0.2,0.4,0.5,0.413,,26.0,C,1.0,5.0,-4.6,-0.2,0.04,"1,315,019"
888,Ryan Hollins,3.4,2.6,0.3,0.2,0.6,0.6,0.62,,31.0,C,12.0,11.0,-3.7,-0.2,0.1,"569,368"
889,Ryan Hollins,3.4,2.6,0.3,0.2,0.6,0.6,0.62,,31.0,C,12.0,11.0,-3.7,-0.2,0.1,"255,945"
890,Tarik Black,3.4,4.0,0.4,0.4,0.5,0.6,0.548,,24.0,C,0.0,3.0,-3.3,-0.2,0.072,"1,132,379"
891,Kyle Singler,3.4,2.1,0.4,0.4,0.1,0.5,0.389,0.309,27.0,SF,2.0,5.0,-3.2,-0.3,0.054,"6,030,000"
892,Ray McCallum,3.3,1.1,1.5,0.3,0.2,0.6,0.377,0.357,24.0,PG,6.0,4.0,-3.1,-0.1,0.034,"1,269,349"
893,Ray McCallum,3.3,1.1,1.5,0.3,0.2,0.6,0.377,0.357,24.0,PG,6.0,4.0,-3.1,-0.1,0.034,"173,505"
894,Phil Pressey,3.3,1.3,3.3,0.8,0.2,1.4,0.385,0.222,24.0,PG,0.0,4.0,-3.2,-0.1,-0.017,"1,209,615"
895,Phil Pressey,3.3,1.3,3.3,0.8,0.2,1.4,0.385,0.222,24.0,PG,0.0,4.0,-3.2,-0.1,-0.017,"149,334"
896,Reggie Bullock,3.3,1.8,0.7,0.3,0.1,0.2,0.439,0.415,24.0,SF,0.0,4.0,0.8,0.3,0.134,"1,678,216"
897,Mike Muscala,3.3,2.0,0.6,0.2,0.5,0.5,0.5,0.308,24.0,C,0.0,4.0,-0.9,0.2,0.136,"1,269,349"
898,Kevin Garnett,3.2,3.9,1.6,0.7,0.3,0.4,0.47,0.0,39.0,PF,38.0,22.0,1.5,0.5,0.092,"11,390,000"
899,Jason Thompson,3.1,2.9,0.6,0.3,0.4,0.3,0.481,0.333,29.0,C,7.0,9.0,-0.8,0.1,0.165,"8,617,875"
900,Jason Thompson,3.1,2.9,0.6,0.3,0.4,0.3,0.481,0.333,29.0,C,7.0,9.0,-0.8,0.1,0.165,"430,781"
901,Luc Mbah a Moute,3.1,2.3,0.4,0.6,0.3,0.5,0.454,0.325,29.0,PF,61.0,9.0,-2.6,-0.2,0.059,"1,703,091"
902,Rashad Vaughn,3.1,1.3,0.6,0.4,0.2,0.4,0.305,0.293,19.0,SG,6.0,2.0,-5.7,-0.9,-0.036,"2,322,273"
903,Kirk Hinrich,3.0,1.5,1.6,0.3,0.0,0.7,0.38,0.387,35.0,PG,7.0,14.0,-3.5,-0.2,0.044,"3,845,800"
904,Johnny O'Bryant,3.0,2.7,0.5,0.3,0.1,0.5,0.411,1.0,22.0,PF,4.0,3.0,-5.9,-0.8,0.014,"1,132,379"
905,C.J. Wilcox,3.0,0.5,0.4,0.4,0.1,0.1,0.394,0.391,25.0,SG,0.0,3.0,-1.5,0.0,0.089,"1,553,971"
906,Tayshaun Prince,2.9,1.9,0.9,0.5,0.2,0.4,0.445,0.174,35.0,SF,44.0,15.0,-3.0,-0.4,0.014,"2,008,910"
907,Alan Williams,2.9,3.8,0.5,0.4,0.5,0.6,0.417,,23.0,PF,0.0,2.0,-0.2,0.0,0.146,"153,140"
908,Alex Stepheson,2.8,3.5,0.3,0.1,0.6,0.0,0.333,,28.0,PF,0.0,2.0,-2.4,0.0,0.068,"82,778"
909,Alex Stepheson,2.8,3.5,0.3,0.1,0.6,0.0,0.333,,28.0,PF,0.0,2.0,-2.4,0.0,0.068,"41,388"
910,Andrew Goudelock,2.8,0.3,0.5,0.8,0.3,0.9,0.45,0.111,27.0,PG,0.0,6.0,-3.6,0.0,-0.033,"268,804"
911,Josh Huestis,2.8,2.0,0.0,0.2,0.4,0.6,0.417,0.667,24.0,PF,0.0,2.0,-2.8,0.0,0.01,"1,527,921"
912,Cory Jefferson,2.8,2.0,0.0,0.0,0.1,0.0,0.409,0.0,25.0,PF,0.0,3.0,-6.4,-0.1,0.07,"486,256"
913,Chris Kaman,2.8,1.5,0.7,0.1,0.1,0.5,0.465,0.25,33.0,C,2.0,14.0,-3.6,0.0,0.037,"6,700,000"
914,Jared Cunningham,2.7,0.9,0.5,0.3,0.0,0.5,0.343,0.308,24.0,SG,3.0,5.0,-5.7,-0.4,0.014,"1,315,006"
915,Jared Cunningham,2.7,0.9,0.5,0.3,0.0,0.5,0.343,0.308,24.0,SG,3.0,5.0,-5.7,-0.4,0.014,"77,352"
916,Rasual Butler,2.7,1.2,0.5,0.3,0.5,0.2,0.471,0.306,36.0,SF,0.0,15.0,2.9,0.5,0.146,"2,008,910"
917,Drew Gooden,2.7,2.8,0.4,0.3,0.4,0.4,0.32,0.171,34.0,PF,0.0,15.0,-6.3,-0.3,-0.005,"4,422,000"
918,R.J. Hunter,2.7,1.0,0.4,0.4,0.1,0.3,0.367,0.302,22.0,SG,0.0,,-2.1,0.0,0.045,"1,539,177"
919,Justin Harper,2.6,0.2,0.0,0.2,0.0,0.4,0.4,0.444,26.0,PF,0.0,6.0,-4.2,0.0,0.039,"133,220"
920,Kostas Papanikolaou,2.6,1.5,0.6,0.5,0.2,0.8,0.364,0.313,25.0,SF,6.0,3.0,-4.5,-0.2,-0.022,"1,072,428"
921,Anderson Varejão,2.6,2.7,0.7,0.3,0.2,0.4,0.427,0.0,33.0,C,0.0,13.0,-2.9,-0.1,0.101,"12,998,000"
922,Anderson Varejão,2.6,2.7,0.7,0.3,0.2,0.4,0.427,0.0,33.0,C,0.0,13.0,-2.9,-0.1,0.101,"614,489"
923,Matt Bonner,2.5,0.9,0.3,0.2,0.0,0.1,0.509,0.441,35.0,C,2.0,13.0,2.2,0.2,0.181,"2,008,910"
924,Lorenzo Brown,2.5,0.9,1.4,0.4,0.1,1.1,0.32,0.125,25.0,PG,0.0,4.0,-8.4,-0.1,-0.157,"149,334"
925,Lorenzo Brown,2.5,0.9,1.4,0.4,0.1,1.1,0.32,0.125,25.0,PG,0.0,4.0,-8.4,-0.1,-0.157,"149,334"
926,Adreian Payne,2.5,2.1,0.6,0.3,0.2,0.7,0.366,0.281,24.0,PF,2.0,3.0,-6.2,-0.5,-0.047,"2,598,045"
927,Kendrick Perkins,2.5,3.5,0.8,0.3,0.3,1.1,0.533,,31.0,C,5.0,14.0,-5.0,-0.4,-0.007,"2,008,910"
928,Pablo Prigioni,2.5,1.9,2.2,0.9,0.0,0.8,0.374,0.295,38.0,PG,3.0,5.0,-0.4,0.3,0.087,"1,315,006"
929,Pablo Prigioni,2.5,1.9,2.2,0.9,0.0,0.8,0.374,0.295,38.0,PG,3.0,5.0,-0.4,0.3,0.087,"589,600"
930,Sonny Weems,2.5,1.2,1.1,0.2,0.0,1.0,0.382,0.366,29.0,SF,0.0,9.0,-7.3,-0.7,-0.053,"3,770,760"
931,Jarell Eddie,2.4,0.9,0.2,0.2,0.0,0.0,0.308,0.319,24.0,SF,0.0,2.0,-1.5,0.0,0.046,"467,702"
932,Jeremy Evans,2.4,1.8,0.1,0.2,0.3,0.2,0.542,0.25,28.0,SF,2.0,7.0,-0.4,0.1,0.119,"1,588,950"
933,Tyler Hansbrough,2.4,2.0,0.2,0.3,0.2,0.3,0.451,0.667,30.0,PF,0.0,8.0,-3.8,-0.1,0.134,"1,588,950"
934,Sergey Karasev,2.4,1.5,0.9,0.2,0.1,0.6,0.405,0.297,22.0,SF,5.0,4.0,-3.8,-0.2,0.031,"2,143,785"
935,K.J. McDaniels,2.4,1.1,0.3,0.2,0.2,0.5,0.403,0.28,22.0,SF,1.0,,-3.9,-0.1,0.043,"4,274,323"
936,Steve Novak,2.4,0.5,0.0,0.0,0.0,0.1,0.444,0.467,32.0,PF,0.0,11.0,1.2,0.0,0.121,"4,466,372"
937,Steve Novak,2.4,0.5,0.0,0.0,0.0,0.1,0.444,0.467,32.0,PF,0.0,11.0,1.2,0.0,0.121,"569,370"
938,Lamar Patterson,2.4,1.4,1.1,0.3,0.1,0.7,0.35,0.245,24.0,SG,0.0,2.0,-5.1,-0.3,0.025,"703,624"
939,Greg Smith,2.4,2.3,0.3,0.2,0.1,0.4,0.563,,25.0,PF,0.0,49.0,-5.5,-0.2,0.045,"264,128"
940,Damjan Rudež,2.3,0.6,0.3,0.1,0.0,0.4,0.403,0.34,29.0,SF,0.0,3.0,-4.8,-0.2,0.009,"1,540,330"
941,Lucas Nogueira,2.2,1.6,0.2,0.4,0.4,0.4,0.636,0.333,23.0,C,1.0,3.0,0.0,0.1,0.154,"2,468,280"
942,DeJuan Blair,2.1,2.0,0.4,0.3,0.1,0.5,0.412,0.0,26.0,C,0.0,8.0,-8.9,-0.4,-0.015,"2,680,000"
943,Nick Collison,2.1,2.9,0.9,0.3,0.3,0.8,0.459,0.0,35.0,PF,4.0,13.0,-3.1,-0.2,0.053,"5,025,000"
944,Chris Copeland,2.1,0.4,0.5,0.1,0.0,0.3,0.333,0.278,31.0,PF,1.0,5.0,-6.4,-0.2,-0.017,"1,541,000"
945,Devyn Marble,2.1,1.4,0.4,0.5,0.0,0.3,0.296,0.25,23.0,SG,0.0,3.0,-6.2,-0.3,-0.026,"1,132,379"
946,Coty Clarke,2.0,0.3,0.0,0.0,0.0,0.3,0.5,1.0,23.0,SF,0.0,2.0,16.5,0.0,0.025,"82,777"
947,Chuck Hayes,2.0,4.0,1.0,0.0,0.0,1.5,0.5,,32.0,C,0.0,12.0,-8.1,0.0,-0.016,"94,535"
948,Tibor Pleiß,2.0,1.3,0.2,0.1,0.2,0.7,0.44,0.0,26.0,C,0.0,,-11.6,-0.2,-0.041,"3,618,000"
949,Cameron Bairstow,1.9,1.6,0.3,0.1,0.2,0.2,0.325,0.2,25.0,C,2.0,3.0,-7.5,-0.1,-0.004,"1,132,379"
950,Lou Amundson,1.8,1.7,0.4,0.2,0.2,0.5,0.358,,33.0,PF,0.0,11.0,-6.9,-0.3,-0.014,"2,278,000"
951,Jeff Ayres,1.8,1.3,0.3,0.0,0.2,0.4,0.522,0.0,28.0,C,0.0,8.0,-6.1,-0.1,0.077,"337,532"
952,Cleanthony Early,1.8,1.5,0.4,0.1,0.2,0.5,0.3,0.267,24.0,SF,2.0,3.0,-8.6,-0.3,-0.075,"1,132,379"
953,Jorge Gutiérrez,1.8,0.6,1.4,0.3,0.0,0.5,0.545,0.0,27.0,PG,0.0,4.0,0.6,0.0,0.201,"403,204"
954,Damien Inglis,1.8,1.6,0.5,0.3,0.2,0.6,0.351,0.231,20.0,SF,1.0,2.0,-5.6,-0.1,-0.024,"1,145,700"
955,Kevon Looney,1.8,2.0,0.0,0.0,0.0,0.2,0.571,0.5,19.0,PF,0.0,2.0,-2.5,0.0,0.192,"1,516,826"
956,Elijah Millsap,1.8,1.8,1.0,0.4,0.2,0.5,0.282,0.083,28.0,SG,0.0,3.0,-3.8,-0.1,0.033,"472,934"
957,Terry Rozier,1.8,1.6,0.9,0.2,0.0,0.5,0.274,0.222,21.0,PG,0.0,2.0,-6.1,-0.3,-0.047,"2,444,642"
958,Udonis Haslem,1.6,2.0,0.4,0.1,0.1,0.1,0.377,0.111,35.0,PF,0.0,14.0,-2.6,0.0,0.072,"3,825,619"
959,Nazr Mohammed,1.6,0.8,0.0,0.0,0.0,0.6,0.6,,38.0,C,0.0,19.0,-11.7,0.0,-0.009,"472,683"
960,Shayne Whittington,1.6,1.7,0.4,0.1,0.1,0.7,0.455,0.0,24.0,PF,0.0,3.0,-7.5,-0.1,-0.009,"1,132,379"
961,Elliot Williams,1.6,0.8,0.8,0.0,0.0,0.2,0.2,0.25,26.0,PG,0.0,6.0,-7.9,-0.1,-0.046,"77,352"
962,Jimmer Fredette,1.5,0.0,0.2,0.2,0.0,0.3,0.4,0.5,26.0,SG,0.0,6.0,-2.6,0.0,0.0,"680,332"
963,Jimmer Fredette,1.5,0.0,0.2,0.2,0.0,0.3,0.4,0.5,26.0,SG,0.0,6.0,-2.6,0.0,0.0,"80,038"
